month,hour,maintenance,failure,weekday,temprature,simple_pos
8,16,667,858,1,215364.5693,1
8,15,667,858,1,215364.5693,1
8,14,667,858,1,215364.5693,1
8,13,667,1313,1,215364.5693,1
8,12,667,1313,1,215364.5693,1
8,11,667,1618,1,215364.5693,1
8,10,667,2198,1,215364.5693,1
8,9,667,2920,1,215364.5693,1
8,8,626,2531,1,215364.5693,1
8,7,470,1889,1,215364.5693,1
8,6,470,1860,1,215364.5693,1
8,5,470,2248,1,215364.5693,1
8,4,470,3131,1,215364.5693,1
8,3,470,2293,1,215364.5693,1
8,2,470,2293,1,215364.5693,1
8,1,470,2293,1,215364.5693,1
8,0,470,4075,1,215364.5693,1
8,23,470,2288,7,219746.5695,1
8,22,470,2127,7,219746.5695,1
8,21,470,1694,7,219746.5695,1
8,20,470,1694,7,219746.5695,1
8,19,470,829,7,219746.5695,1
8,18,470,908,7,219746.5695,1
8,17,470,1029,7,219746.5695,1
8,16,470,1029,7,219746.5695,1
8,15,470,1108,7,219746.5695,1
8,14,470,908,7,219746.5695,1
8,13,470,1108,7,219746.5695,1
8,12,470,1108,7,219746.5695,1
8,11,470,908,7,219746.5695,1
8,10,470,908,7,219746.5695,0
8,9,470,1424,7,219746.5695,1
8,8,470,1274,7,219746.5695,1
8,7,470,1274,7,219746.5695,1
8,6,470,1274,7,219746.5695,1
8,5,470,1274,7,219746.5695,1
8,4,470,1113,7,219746.5695,1
8,3,470,1113,7,219746.5695,1
8,2,470,708,7,219746.5695,1
8,1,470,708,7,219746.5695,1
8,0,470,1378,7,219746.5695,1
8,23,470,1318,6,218548.33,1
8,22,470,1548,6,218548.33,1
8,21,470,1398,6,218548.33,1
8,20,470,1398,6,218548.33,1
8,19,470,648,6,218548.33,1
8,18,470,498,6,218548.33,1
8,17,470,763,6,218548.33,1
8,16,470,1318,6,218548.33,1
8,15,809,1872,6,218548.33,1
8,14,809,2197,6,218548.33,1
8,13,809,2268,6,218548.33,1
8,12,809,2478,6,218548.33,1
8,11,809,2068,6,218548.33,1
8,10,809,2158,6,218548.33,1
8,9,809,2852,6,218548.33,1
8,8,809,3552,6,218548.33,1
8,7,809,2882,6,218548.33,1
8,6,809,2315,6,218548.33,1
8,5,809,1805,6,218548.33,1
8,4,809,1898,6,218548.33,1
8,3,809,1198,6,218548.33,1
8,2,809,1513,6,218548.33,1
8,1,809,1153,6,218548.33,1
8,0,809,1438,6,218548.33,1
8,23,809,735,5,212534.198,1
8,22,809,735,5,212534.198,1
8,21,809,569,5,212534.198,1
8,20,809,759,5,212534.198,1
8,19,809,759,5,212534.198,1
8,18,809,553,5,212534.198,1
8,17,809,363,5,212534.198,1
8,16,809,363,5,212534.198,0
8,15,809,873,5,212534.198,1
8,14,809,873,5,212534.198,1
8,13,809,873,5,212534.198,0
8,12,809,873,5,212534.198,1
8,11,809,1063,5,212534.198,1
8,10,809,553,5,212534.198,1
8,9,809,473,5,212534.198,1
8,8,809,283,5,212534.198,1
8,7,809,1629,5,212534.198,1
8,6,809,1476,5,212534.198,1
8,5,809,1476,5,212534.198,1
8,4,809,1476,5,212534.198,1
8,3,809,1476,5,212534.198,1
8,2,809,1930,5,212534.198,0
8,1,809,1315,5,212534.198,0
8,0,809,2289,5,212534.198,1
8,23,745,1674,4,208539.0122,1
8,22,745,1822,4,208539.0122,1
8,21,745,1764,4,208539.0122,1
8,20,745,2215,4,208539.0122,1
8,19,745,2067,4,208539.0122,1
8,18,745,1918,4,208539.0122,1
8,17,745,2326,4,208539.0122,1
8,16,745,1876,4,208539.0122,1
8,15,745,2316,4,208539.0122,1
8,14,745,2316,4,208539.0122,1
8,13,745,2316,4,208539.0122,1
8,12,745,2316,4,208539.0122,1
8,11,745,2163,4,208539.0122,1
8,10,745,2163,4,208539.0122,1
8,9,745,2163,4,208539.0122,1
8,8,745,1723,4,208539.0122,1
8,7,745,1315,4,208539.0122,1
8,6,745,1476,4,208539.0122,0
8,5,745,1476,4,208539.0122,1
8,4,745,1476,4,208539.0122,1
8,3,745,1476,4,208539.0122,0
8,2,745,1476,4,208539.0122,1
8,1,745,1476,4,208539.0122,1
8,0,745,3162,4,208539.0122,1
8,23,590,3162,3,205587.9465,1
8,22,590,3162,3,205587.9465,1
8,21,590,3162,3,205587.9465,1
8,20,590,3162,3,205587.9465,1
8,19,590,3041,3,205587.9465,1
8,18,590,3041,3,205587.9465,1
8,17,590,3207,3,205587.9465,1
8,16,590,2926,3,205587.9465,1
8,15,590,2926,3,205587.9465,1
8,14,590,3071,3,205587.9465,1
8,13,590,3376,3,205587.9465,1
8,12,590,3231,3,205587.9465,1
8,11,590,3334,3,205587.9465,1
8,10,590,2926,3,205587.9465,1
8,9,590,2393,3,205587.9465,1
8,8,590,2268,3,205587.9465,1
8,7,590,1775,3,205587.9465,0
8,6,590,1936,3,205587.9465,0
8,5,590,2146,3,205587.9465,1
8,4,590,2146,3,205587.9465,1
8,3,590,2146,3,205587.9465,1
8,2,590,2146,3,205587.9465,1
8,1,590,2146,3,205587.9465,0
8,0,590,3779,3,205587.9465,1
8,23,405,2638,2,201578.882,0
8,22,405,2796,2,201578.882,0
8,21,405,2796,2,201578.882,1
8,20,405,2796,2,201578.882,1
8,19,405,2796,2,201578.882,1
8,18,405,2796,2,201578.882,1
8,17,405,2642,2,201578.882,1
8,16,405,2337,2,201578.882,1
8,15,405,2127,2,201578.882,0
8,14,405,2127,2,201578.882,1
8,13,405,2127,2,201578.882,0
8,12,405,2127,2,201578.882,0
8,11,405,1972,2,201578.882,1
8,10,405,1972,2,201578.882,0
8,9,405,1972,2,201578.882,1
8,8,405,1972,2,201578.882,1
8,7,249,1972,2,201578.882,0
8,6,249,1972,2,201578.882,0
8,5,249,1972,2,201578.882,1
8,4,249,1972,2,201578.882,1
8,3,249,1972,2,201578.882,1
8,2,249,1972,2,201578.882,0
8,1,249,1972,2,201578.882,0
8,0,249,2695,2,201578.882,0
8,23,404,2188,1,195053.7264,0
8,22,404,2188,1,195053.7264,0
8,21,404,2188,1,195053.7264,1
8,20,404,2188,1,195053.7264,1
8,19,404,2188,1,195053.7264,0
8,18,404,2188,1,195053.7264,0
8,17,404,2044,1,195053.7264,0
8,16,404,1838,1,195053.7264,0
8,15,404,1838,1,195053.7264,0
8,14,404,1838,1,195053.7264,0
8,13,404,2281,1,195053.7264,0
8,12,404,2546,1,195053.7264,0
8,11,404,2763,1,195053.7264,1
8,10,404,2498,1,195053.7264,1
8,9,404,2055,1,195053.7264,1
8,8,371,2055,1,195053.7264,0
8,7,371,1838,1,195053.7264,0
8,6,371,1838,1,195053.7264,0
8,5,371,1838,1,195053.7264,0
8,4,371,2077,1,195053.7264,0
8,3,371,2392,1,195053.7264,1
8,2,371,2232,1,195053.7264,1
8,1,371,1917,1,195053.7264,0
8,0,380,2070,1,195053.7264,0
8,23,380,1707,7,194202.8377,0
8,22,380,1707,7,194202.8377,0
8,21,380,1707,7,194202.8377,0
8,20,380,1707,7,194202.8377,0
8,19,380,2187,7,194202.8377,0
8,18,380,2187,7,194202.8377,0
8,17,380,2817,7,194202.8377,0
8,16,380,2098,7,194202.8377,0
8,15,380,1728,7,194202.8377,0
8,14,380,1728,7,194202.8377,0
8,13,380,2428,7,194202.8377,0
8,12,380,1988,7,194202.8377,0
8,11,380,1988,7,194202.8377,0
8,10,381,1988,7,194202.8377,0
8,9,381,2785,7,194202.8377,0
8,8,381,2525,7,194202.8377,1
8,7,381,1863,7,194202.8377,0
8,6,381,1870,7,194202.8377,1
8,5,381,1735,7,194202.8377,0
8,4,381,1874,7,194202.8377,0
8,3,381,1834,7,194202.8377,0
8,2,381,1695,7,194202.8377,0
8,1,381,2395,7,194202.8377,0
8,0,381,2124,7,194202.8377,0
8,23,381,2245,6,197698.6348,0
8,22,381,2445,6,197698.6348,0
8,21,381,2950,6,197698.6348,0
8,20,381,3525,6,197698.6348,0
8,19,381,3754,6,197698.6348,0
8,18,381,2829,6,197698.6348,0
8,17,381,3134,6,197698.6348,0
8,16,381,3134,6,197698.6348,0
8,15,381,2725,6,197698.6348,0
8,14,381,3030,6,197698.6348,0
8,13,381,3198,6,197698.6348,0
8,12,537,3198,6,197698.6348,0
8,11,537,2345,6,197698.6348,0
8,10,537,2040,6,197698.6348,0
8,9,537,2233,6,197698.6348,0
8,8,537,2243,6,197698.6348,0
8,7,537,2529,6,197698.6348,0
8,6,537,2214,6,197698.6348,0
8,5,537,2214,6,197698.6348,1
8,4,537,2420,6,197698.6348,1
8,3,537,2312,6,197698.6348,0
8,2,537,2312,6,197698.6348,1
8,1,537,2157,6,197698.6348,1
8,0,537,4312,6,197698.6348,1
8,23,537,4109,5,217243.2293,1
8,22,537,4424,5,217243.2293,1
8,21,537,4336,5,217243.2293,1
8,20,537,4209,5,217243.2293,1
8,19,537,3109,5,217243.2293,0
8,18,537,2993,5,217243.2293,1
8,17,537,2787,5,217243.2293,1
8,16,537,2787,5,217243.2293,1
8,15,537,2787,5,217243.2293,1
8,14,537,2307,5,217243.2293,1
8,13,537,2307,5,217243.2293,1
8,12,537,2460,5,217243.2293,1
8,11,537,1760,5,217243.2293,1
8,10,537,1760,5,217243.2293,0
8,9,537,2460,5,217243.2293,1
8,8,536,2460,5,217243.2293,1
8,7,536,2617,5,217243.2293,1
8,6,536,2464,5,217243.2293,1
8,5,536,2884,5,217243.2293,1
8,4,536,3453,5,217243.2293,1
8,3,536,3453,5,217243.2293,1
8,2,536,2543,5,217243.2293,1
8,1,536,2490,5,217243.2293,1
8,0,536,3973,5,217243.2293,1
8,23,536,2412,4,222720.1929,1
8,22,536,2507,4,222720.1929,1
8,21,536,1483,4,222720.1929,1
8,20,536,1483,4,222720.1929,1
8,19,536,1748,4,222720.1929,0
8,18,536,2468,4,222720.1929,1
8,17,536,2143,4,222720.1929,1
8,16,536,2333,4,222720.1929,1
8,15,536,1878,4,222720.1929,1
8,14,536,2031,4,222720.1929,1
8,13,536,2751,4,222720.1929,1
8,12,536,2031,4,222720.1929,1
8,11,536,2031,4,222720.1929,1
8,10,536,2380,4,222720.1929,1
8,9,536,1800,4,222720.1929,0
8,8,536,2181,4,222720.1929,0
8,7,536,2183,4,222720.1929,1
8,6,536,2338,4,222720.1929,1
8,5,536,1928,4,222720.1929,1
8,4,536,2987,4,222720.1929,0
8,3,536,2989,4,222720.1929,0
8,2,536,3444,4,222720.1929,1
8,1,536,3405,4,222720.1929,1
8,0,536,3608,4,222720.1929,1
8,23,536,2413,3,221859.8105,1
8,22,536,2528,3,221859.8105,1
8,21,536,2547,3,221859.8105,1
8,20,536,2357,3,221859.8105,1
8,19,536,2457,3,221859.8105,1
8,18,536,1827,3,221859.8105,1
8,17,536,1197,3,221859.8105,1
8,16,536,1197,3,221859.8105,1
8,15,536,1197,3,221859.8105,0
8,14,536,1350,3,221859.8105,1
8,13,536,1350,3,221859.8105,1
8,12,536,1350,3,221859.8105,1
8,11,536,1350,3,221859.8105,1
8,10,536,2190,3,221859.8105,1
8,9,536,2037,3,221859.8105,1
8,8,536,3647,3,221859.8105,1
8,7,536,3647,3,221859.8105,1
8,6,536,1350,3,221859.8105,1
8,5,536,1680,3,221859.8105,1
8,4,536,1731,3,221859.8105,0
8,3,536,1731,3,221859.8105,1
8,2,536,1611,3,221859.8105,1
8,1,536,1611,3,221859.8105,1
8,0,536,2822,3,221859.8105,1
8,23,536,1983,2,225432.5567,1
8,22,536,1983,2,225432.5567,1
8,21,536,2713,2,225432.5567,1
8,20,536,2433,2,225432.5567,1
8,19,536,2272,2,225432.5567,1
8,18,536,2272,2,225432.5567,1
8,17,536,2732,2,225432.5567,1
8,16,536,2732,2,225432.5567,1
8,15,536,2495,2,225432.5567,1
8,14,536,2910,2,225432.5567,1
8,13,536,3190,2,225432.5567,1
8,12,536,2841,2,225432.5567,1
8,11,536,3344,2,225432.5567,1
8,10,536,3305,2,225432.5567,1
8,9,536,3795,2,225432.5567,1
8,8,536,2280,2,225432.5567,1
8,7,536,2908,2,225432.5567,1
8,6,536,2278,2,225432.5567,1
8,5,536,1824,2,225432.5567,1
8,4,536,2030,2,225432.5567,1
8,3,536,2030,2,225432.5567,1
8,2,536,2306,2,225432.5567,1
8,1,536,1985,2,225432.5567,1
8,0,536,2402,2,225432.5567,1
8,23,536,1866,1,227332.1797,1
8,22,536,1596,1,227332.1797,1
8,21,536,1596,1,227332.1797,1
8,20,536,1596,1,227332.1797,1
8,19,536,1596,1,227332.1797,1
8,18,536,1326,1,227332.1797,1
8,17,536,1120,1,227332.1797,1
8,16,539,1120,1,227332.1797,0
8,15,721,1383,1,227332.1797,0
8,14,721,1383,1,227332.1797,1
8,13,721,1383,1,227332.1797,0
8,12,721,1383,1,227332.1797,0
8,11,721,1273,1,227332.1797,1
8,10,721,1120,1,227332.1797,0
8,9,721,960,1,227332.1797,1
8,8,721,960,1,227332.1797,1
8,7,721,1115,1,227332.1797,0
8,6,721,1423,1,227332.1797,0
8,5,721,1268,1,227332.1797,1
8,4,721,1268,1,227332.1797,0
8,3,721,1268,1,227332.1797,0
8,2,721,1268,1,227332.1797,0
8,1,721,1268,1,227332.1797,0
8,0,721,1793,1,227332.1797,0
8,23,721,1275,7,220453.1693,0
8,22,721,1400,7,220453.1693,0
8,21,721,1400,7,220453.1693,1
8,20,721,1275,7,220453.1693,1
8,19,721,1436,7,220453.1693,1
8,18,721,1436,7,220453.1693,0
8,17,721,1275,7,220453.1693,1
8,16,721,1275,7,220453.1693,0
8,15,721,1275,7,220453.1693,0
8,14,721,1568,7,220453.1693,0
8,13,721,1708,7,220453.1693,0
8,12,721,1708,7,220453.1693,0
8,11,721,1568,7,220453.1693,0
8,10,721,1428,7,220453.1693,0
8,9,721,1485,7,220453.1693,0
8,8,721,1485,7,220453.1693,0
8,7,721,1275,7,220453.1693,0
8,6,721,1589,7,220453.1693,0
8,5,721,1724,7,220453.1693,0
8,4,721,2142,7,220453.1693,0
8,3,721,2142,7,220453.1693,0
8,2,721,1981,7,220453.1693,1
8,1,721,2467,7,220453.1693,1
8,0,721,3165,7,220453.1693,1
8,23,824,2917,6,223310.7202,0
8,22,824,2353,6,223310.7202,1
8,21,824,2353,6,223310.7202,1
8,20,824,2353,6,223310.7202,1
8,19,824,2353,6,223310.7202,1
8,18,824,2353,6,223310.7202,1
8,17,824,2304,6,223310.7202,1
8,16,824,2304,6,223310.7202,1
8,15,824,2775,6,223310.7202,1
8,14,824,2170,6,223310.7202,1
8,13,824,1852,6,223310.7202,1
8,12,824,1852,6,223310.7202,1
8,11,824,1852,6,223310.7202,1
8,10,824,1852,6,223310.7202,1
8,9,824,1699,6,223310.7202,1
8,8,824,1095,6,223310.7202,1
8,7,721,1256,6,223310.7202,0
8,6,721,1256,6,223310.7202,1
8,5,721,1409,6,223310.7202,1
